d13C,d15N,group
-16.207563538188612,14.690722445597439,1
-16.15435844048845,14.811056942328376,1
-16.121845505982836,15.167707087711198,1
-16.215005324258506,15.250905639944442,1
-16.13846459145466,14.43702859262614,1
-16.23853834708462,14.322653471241786,1
-16.11632753092591,15.111060965088472,1
-16.301664702071708,14.440568952613567,1
-15.828773739708511,15.466080541131983,1
-15.930881023835548,15.793389538821769,1
-16.33918066361891,15.790153316590763,1
-16.28924934001623,14.811497949809889,1
-16.362025631374536,14.816027730498577,1
-16.075232770674482,15.199594216615722,1
-16.12901458505339,15.008155985571348,1
-16.163259030157032,15.085202287874653,1
-16.070131516551765,14.722883914118883,1
-16.10190508006421,14.567828943662493,1
-16.15071033650049,14.88488156677183,1
-16.29759567937105,14.246335517733561,1
-16.110076200320478,15.221203648114392,1
-16.115088265356917,15.13416976982471,1
-16.139772513749985,15.202879224664025,1
-16.216093853325493,14.621136401064357,1
-15.933276084475295,14.90158583300702,1
-16.174969142666402,15.073682650650138,1
-16.14061265909289,14.968122542614783,1
-16.049817269629646,15.267356116305763,1
-16.6060351373413,14.60231193059435,2
-16.91508571175714,14.439509651424453,2
-16.722658619562438,14.373493928653824,2
-16.743674990868367,14.43684463276272,2
-16.71473761126334,14.509045683866683,2
-16.556176774902106,14.502847560587766,2
-16.609081374852234,14.779000436097842,2
-16.96614175032851,14.559109328177103,2
-16.474479224877435,14.92468557044831,2
-16.61427376821664,14.997052755635876,2
-16.508038143943445,14.937692810029727,2
-16.710404371829057,14.540680704188203,2
-16.780924369082186,14.610017003801044,2
-16.49157933560457,14.453995240407211,2
-16.693383843980733,14.438008768754232,2
-16.80855212432962,14.611863807140715,2
-16.85522204632224,14.557366864461097,2
-16.660373372759935,14.572520206808734,2
-16.75982127709497,14.529508295704035,2
-16.89222987478735,14.286289319277454,2
-16.949613248194428,14.42724719504401,2
-16.687782440817696,14.791136894479243,2
-16.987494338643994,14.473826832252637,2
-16.68365172040373,14.56636238292265,2
-16.642875163311952,14.922836527213883,2
-16.886475007134333,14.396905368999697,2
-16.891233646122664,14.3736906711895,2
-16.665301866197133,14.638291601660287,2
-16.6628921169766,14.760143498187665,2
-16.651827058205065,14.860670398443322,2
-16.673136488074668,14.755467113390903,2
-16.53369581526034,14.81784311057657,2
-16.869889613195088,14.370250887291238,2
-16.84330405246222,14.439910316641017,2
-16.869336888303913,14.46836916396909,2
-16.783663297978638,14.264983410128334,2
-16.73419555676682,14.611543917915576,2
-17.115816062436668,14.393207086370305,2
-16.37151198751378,13.092962783856725,2
-17.3005410531902,14.229474734704711,2
-16.77914241580047,14.477794501253282,2
-16.4962714625212,14.834125453953908,2
-16.68339568185417,14.703067719864576,2
-16.739385233338815,14.436789164542182,2
-16.677355602933766,14.585402645728056,2
-16.8048573787539,14.378563614240225,2
-17.017543194425677,13.821734896343344,2
-16.521398961531492,14.739746312117923,2
-16.64005330465138,14.621952686536162,2
-16.635773605989634,14.954977012455085,2
-16.769503621182757,14.45484134334671,2
-16.79381618609892,14.62461046834975,2
-16.757325390370664,14.598033595718656,2
-16.780416370520175,14.462954710818499,2
-16.70703477562023,14.497336530609532,2
-16.802033622348354,14.541233575437515,2
-16.81366043378219,14.628493347537955,2
-16.6340392834062,14.691050353145917,2
-16.806400205177034,14.535720080631567,2
-16.393135886680618,14.637726335247955,2
-16.867879804382895,14.51310696259379,2
-16.746892115368933,14.491973494721247,2
-16.762210982898026,14.436738184414155,2
-16.83604450669604,14.771082771088766,2
-16.749635190262133,14.66438008707116,2
-16.664397802737803,14.541137626071457,2
-16.81649572155942,14.722454063809277,2
-16.832143044532458,14.599749751456965,2
-16.50143144227145,14.44786012454005,2
-16.83545179784782,14.792840721296457,2
-16.045162994890735,14.779290560333013,2
-16.806379210497298,14.589296374160044,2
-16.680959208029538,14.683013481845084,2
-17.34964985435429,15.118541998355466,2
-16.989029121644965,14.52428211429234,2
-16.91910942925797,14.582438136723097,2
-17.925546297617924,13.756398434023044,2
-16.851417587116853,14.51002805589735,2
-16.554234691182984,14.621265644275335,2
-16.66094283310513,14.715252590533664,2
-16.631884162852177,14.793550301722254,2
-16.6845981689906,14.571115818764605,2
-16.4562559039344,14.614649710912957,2
-16.64554816916164,14.678150935135282,2
-16.837381334922814,14.662905577135374,2
-17.331934308155294,13.673001281529228,2
-16.7524630584062,14.348160817280043,2
-16.774702157844427,14.702085456453345,2
-16.680210148714472,14.558400503580714,2
-16.74346080793466,14.608367709128085,2
-16.69050636862952,14.552885343347583,2
-16.580996459409594,14.564587035972764,2
-16.718523419639858,14.524608374034594,2
-16.776789952090816,14.688731954510486,2
-16.604899549875412,14.632922627068437,2
-16.841011085495794,14.357774329292921,2
-16.721468050921903,14.74305846992713,2
-16.922181049684006,14.543689532394371,2
-17.026104273054205,15.073258981942809,2
-16.505851341014026,14.76612961790951,2
-16.588342589358174,14.713073419549936,2
-16.766951742002938,14.924808479092611,2
-16.67356269315847,14.770134367931965,2
-16.864245973869853,14.523139927763028,2
-16.66079043488577,14.504733434744388,2
-16.4661537512515,14.877305343179438,2
-16.51347233102828,14.814345018413661,2
-16.631703920450764,14.964354720438639,2
-16.66074299192248,14.55947714708129,2
-16.691350482215398,14.731794055239337,2
-16.76704386924567,14.487515167898238,2
-16.870822123167716,14.437877042742967,2
-16.814907767519742,14.547017299327699,2
-16.540257008750444,14.585763679184067,2
-16.818514969080642,14.708132137441593,2
-16.60490652945347,14.175895827143773,2
-16.971482850448876,14.570996442754794,2
-16.706700914040265,14.501081208936638,2
-16.754110070170412,14.489016312334188,2
-16.970426122951107,14.420836241289274,2
-16.676892630910626,14.322102250303047,2
-16.6293658620295,14.5540928855653,2
-17.0897770757916,14.489238477025175,2
-16.883514285004672,14.389168254123213,2
-16.950934399670988,14.297237859747495,2
-17.16337907706835,14.169644575879687,2
-16.9620540711195,14.240626846654576,2
-16.71508404099218,14.726123505332408,2
-16.78175741936358,14.707698574759682,2
-16.864578567721242,14.744988101328284,2
-16.65648238173918,14.736378958617898,2
-16.563609387308716,14.69127402513219,2
-16.93436503863509,14.426563804649383,2
-16.863352131655123,14.586520010867714,2
-16.563792261968143,14.49970717054296,2
-16.986302678029862,14.503725688081737,2
-16.700032280658228,14.465083070365726,2
-16.870331226271098,14.379794699951264,2
-16.81178288160791,14.539391876071456,2
-16.810440414553188,14.364964847916886,2
-17.087653624871013,14.3327509153346,2
-16.621782556086313,14.664770927693693,2
-16.73601785600352,14.574130582999326,2
-16.673190985685004,14.689284268376364,2
-16.725448334228123,14.690014958788353,2
-16.9365670356686,14.418695756688685,2
-16.746927425098857,14.600890171929466,2
-16.767085495634568,14.618308800879634,2
-16.66249156067824,14.783092843318169,2
-16.457738748170385,14.790903124780439,2
-16.791786496949445,14.739473309874825,2
-16.78535899421869,14.468035476310467,2
-16.60363567588613,14.5980575129179,2
-16.735143090085113,14.418904811267307,2
-17.393921496588344,13.8462753733631,2
-16.750834873707763,14.626278330147136,2
-16.839923238669165,14.680835800798027,2
-16.699027072464222,14.52299919701154,2
-16.74393165425768,14.531543916184672,2
-16.742435860237332,14.667407086885564,2
-16.80777070980813,14.499429636041809,2
-16.719144710017943,14.610047890160624,2
-16.831775841312442,14.564136860743833,2
-16.81370401798793,14.418624625523906,2
-17.042481482113104,14.31888674887759,2
-16.436035026809787,14.650529684452824,2
-16.902830687637586,14.656241602320373,2
-16.648803202663988,14.40024530338454,2
-16.7278466531195,14.66735873355308,2
-16.873429863213705,14.663920744600745,2
-16.664665286120556,14.713015562841289,2
-16.795949433769284,14.959519923393085,2
-16.78057886045718,14.449225498403928,2
-16.656815103907903,14.660066435095642,2
-16.836761248037995,14.365477503600124,2
-16.597270926266162,14.548014801222635,2
-16.794265005172225,14.659758750703665,2
-16.816091793326716,14.631003477471308,2
-16.900565219191872,14.440828699971316,2
-16.82723367655242,14.290327678461349,2
-16.63080893997727,14.570249858973249,2
-16.7881628147698,14.339409002971232,2
-16.596719883367754,14.576981221009273,2
-16.530886101620375,14.683833278518051,2
-16.905593374519796,14.509360611472834,2
-16.818547213900167,14.220223210678236,2
-17.680706049388206,12.925488340537612,2
-16.683055202121214,14.707597257299868,2
-16.79241292067062,14.602501780691968,2
-16.611559905145167,14.669673050585708,2
-16.83072691909605,14.717383835355234,2
-16.866957103872213,14.470548447644312,2
-16.766332813981222,14.46407319780634,2
-16.735255225105455,14.592417759692609,2
-16.729267142028867,14.476859047790908,2
-16.58948736671568,14.478966120724726,2
-16.999995040001053,14.502785716355099,2
-16.734128980899133,14.335365795902291,2
-16.51159602985069,14.607097570242683,2
-16.763438284490295,14.76039410373302,2
-16.544308236049165,14.923084364320964,2
-16.89698124991447,14.435137803158797,2
-16.746252786441932,14.59117554314279,2
-17.027301469979133,14.652614110392726,2
-16.839197244069233,14.58860686046545,2
-16.778221561170813,14.638098536838637,2
-16.71950721928403,14.563057169059993,2
-16.703559254072747,14.542160875514206,2
-16.75259065800378,14.508187022293336,2
-16.648090669331445,14.475480523400186,2
-16.97620097292608,14.226580883684468,2
-16.643719007008382,14.635448272758289,2
-17.015326266727843,14.440740322586326,2
-16.4763651655704,14.615088231224098,2
-16.546497948037725,14.467703960263357,2
-16.816064378213245,14.929061004412782,2
-16.62471037332106,14.232018869406279,2
-16.52895076852607,14.769581832706441,2
-16.473738406260786,15.052904748585645,2
-16.73557526412052,14.589744758420025,2
-16.592882446287426,14.802065359303928,2
-16.394216487571157,14.73936115030074,2
-16.870748744776883,14.559233064857821,2
-16.55863430227772,14.689432575836706,2
-16.562281021604665,15.029746263835403,2
-16.556862912765137,15.0256997345774,2
-16.400070812989654,14.833512124363644,2
-16.79545975634593,14.924647397051773,2
-16.872452938991117,14.251880587000144,2
-16.6753043897004,14.61409848338622,2
-16.927666342298174,14.452977192075766,2
-16.827612487318998,14.366026017819234,2
-16.792555829585904,14.34255396758655,2
-16.705410548145213,14.533894349846529,2
-16.809664328095653,14.681036647628881,2
-16.690308400324547,14.49745869759146,2
-16.82118354683413,14.73470440675034,2
-16.833388877959415,14.250050843840237,2
-16.53816966201129,14.770609929037946,2
-16.84551440017576,14.605507994115353,2
-16.809738037870563,14.613536083358225,2
-16.526255531029587,14.588900958257762,2
-16.692868600152867,14.64664363711039,2
-16.632291647962592,14.644006770469515,2
-16.94220837373924,14.721644098016842,2
-16.88142386515428,14.689150825034297,2
-16.61144133201711,14.374276576220842,2
-16.59440192522367,14.587729208409911,2
-16.930761396609505,15.635894382476495,2
-16.600018489522753,14.522733481023161,2
-16.69026944770554,14.669950692036501,2
-16.68824984419527,14.71171718666543,2
-17.165228179335394,14.275224804571154,2
-16.865487029692773,14.272404154335971,2
-16.697725961888093,14.63417244350687,2
-16.770857424152247,14.592350650559064,2
-16.28852298552708,14.657512018207857,2
-17.097007447751682,14.217656012751855,2
-16.371056395832756,14.87640517946466,2
-16.583686828843266,14.694136137455285,2
-16.83593128882284,14.401589605490539,2
-16.253392356949536,16.277153112555816,2
-16.78688271236827,14.551325896536609,2
-16.54292269039796,14.659486439294234,2
-17.025610438290652,14.34384698920625,2
-17.028486093739993,14.490660600538682,2
-17.00657637916722,14.47602634587711,2
-16.628648105094243,14.52776532101224,2
-16.82816876858842,14.480505234023504,2
-16.859578842553493,14.580098775129931,2
-16.48030382850448,14.869951625910288,2
-16.36852573377137,15.055857266104184,2
-16.565936541135304,14.511734345742845,2
-16.973092620565915,14.599769780558184,2
-16.723645153467384,14.530414838965944,2
-16.753581065703774,14.545272134484259,2
-16.55685325688128,14.893574841100536,2
-16.716598764493934,14.615359009671526,2
-16.613432546389856,14.850068335768988,2
-16.61832678348654,14.830825965764584,2
-16.53172811581829,14.569331567734185,2
-17.051216285000432,14.362940637509274,2
-16.454350688365377,14.669584178810933,2
-16.632739459113054,14.906623788964664,2
-16.544917797584127,14.739320468172803,2
-16.648207310100585,14.856945292807266,2
-16.570062677688536,14.719148764472438,2
-16.815007535588254,14.366511268224771,2
-17.029211863317197,14.460741045461754,2
-16.75329452638759,14.561385083962787,2
-17.051615568628527,14.350280885078105,2
-16.90711991390668,14.473012789906363,2
-16.89950099797775,14.460047638310574,2
-16.53373546490368,14.767611449620635,2
-16.895297164935478,14.606497537014729,2
-16.420732758332132,14.825040037712766,2
-16.798053967682634,14.530007875904367,2
-16.661633314464343,14.741837932636537,2
-16.67853781239667,14.669024000907818,2
-16.689796842031466,14.621123828241057,2
-16.573165339743525,14.49531329452495,2
-16.62264171161297,14.630503198932246,2
-16.692865723833634,14.563711259013825,2
-16.44871736604174,14.910551320098257,2
-16.94393018770961,14.50710960583553,2
-16.78793041682145,14.602383597402634,2
-16.56072963221949,14.693719648224631,2
-16.77202843468994,14.722472103321223,2
-16.7703610299651,14.414434214597271,2
-16.52040198736517,14.833237800704042,2
-16.823878559838306,14.965750395052915,2
-16.732842821399522,14.438182007497675,2
-16.62088989838865,14.465564125464953,2
-16.653787668543515,14.66178834359434,2
-16.700728508746895,14.71767218304121,2
-16.49532992898636,14.563343499200956,2
-16.710196319368855,14.288217189861106,2
-17.04129812945976,14.449239067588067,2
-16.84389306121987,14.44867304341385,2
-16.911233981617684,14.397299973250185,2
-17.096177723184915,14.34425429792268,2
-16.503872360069266,14.78511133549355,2
-16.796730187638527,14.333125871624986,2
-16.906094168456324,14.671296678789227,2
-16.651124144928463,14.669169907936329,2
-16.97544515207837,14.282481840012743,2
-17.03428707455032,14.165790144326984,2
-16.728045679486623,14.498356014765157,2
-16.690087946505265,14.621500990057799,2
-16.680707651942406,14.492488547946943,2
-16.752070208988695,14.619127858865113,2
-16.751667209414286,14.713663659157707,2
-16.799844859707683,14.451691247161596,2
-16.701107436422756,14.79507943068309,2
-16.412124958531788,15.031831621878952,2
-16.670834468713,14.496449389514984,2
-16.768851023248022,14.5214238399718,2
-16.601362608389753,14.50088220797006,2
-16.671824050838524,14.650695216895352,2
-16.72492417810199,14.626460017238543,2
-16.652084272376015,14.750106734752125,2
-16.68685828707453,14.539714006736338,2
-16.6115958894814,14.64942427487128,2
-16.702077210978086,14.317064246498028,2
-16.872576009211944,14.851475234102452,2
-16.683330165825232,14.649831680526267,2
-16.568273929689852,14.490157380440067,2
-16.790126752238876,14.628317486690165,2
-16.772563368190198,14.672338400696722,2
-16.903455300268885,14.568899345777531,2
-16.611751755315932,14.589682656731982,2
-16.812270142675516,14.426998641422433,2
-16.646787647101533,14.85592890078588,2
-16.640049700603225,14.562217016839337,2
-16.684764607153728,14.498998533660982,2
-16.75741583372734,14.698276694331671,2
-16.52071836720142,14.40435369396636,2
-16.51068056483273,14.522044221579712,2
-16.59818164713037,14.789212585002966,2
-16.868318721394154,14.867861662092247,2
-16.654762476275984,14.627903580681403,2
-16.935782157572845,14.423306969497592,2
-16.661535417342826,14.549216846491833,2
-16.739219784634564,14.480171002381715,2
-16.834834768014616,14.62263124422873,2
-16.651304582222,14.583601940139143,2
-16.73426240008181,14.619925523656674,2
-16.70868707916494,14.55837111452252,2
-16.982753146487777,14.209976988449524,2
-17.082596084533566,15.160850346989317,2
-16.57867780620283,14.76238386181365,2
-16.393634679205455,14.803743850788841,2
-16.375006225712195,14.579214902966699,2
-16.92053961756885,14.511724058218832,2
-16.46282663227947,14.908715619718617,2
-16.975239747453514,14.594650202971284,2
-16.835056755916412,14.115588233635096,2
-16.61101630328016,14.546350401309802,2
-16.856055496089873,14.344408573164712,2
-16.577795642243466,14.875397789392771,2
-16.972331943583903,14.3996181312875,2
-16.887923150175197,14.485286956198552,2
-16.736040617275727,14.262463278977703,2
-17.020575965375144,14.164039695522366,2
-16.558721223308716,14.77421105033827,2
-17.06543139325184,14.412936166673513,2
-16.55226278014482,14.860070314114573,2
-16.816650407917393,14.498326197962726,2
-16.5101229727279,14.861816276095325,2
-16.66333455603931,14.72441744006638,2
-16.52596571965934,14.571728126467061,2
-16.741295986734308,14.82075237588411,2
-16.518681240939838,15.127782983993812,2
-16.856621645700486,14.1627127802613,2
-16.73078568952207,14.738745756780217,2
-16.695544476708513,14.691679514812769,2
-16.519606822591356,14.619615821092262,2
-16.550749867987893,14.815636968000259,2
-16.434041746398368,14.796190900426915,2
-16.60220074038603,14.743162776280103,2
-16.683499181713803,14.618834778291742,2
-16.99798443188927,14.771428410310131,2
-16.82946273651767,14.55755165880457,2
-16.626261172260442,14.632283052877547,2
-16.697366378185528,14.685827358636569,2
-16.749432934978266,14.484862481988433,2
-16.73052544697456,14.348024050193679,2
-16.627949059789895,14.51581711970623,2
-16.631085036125935,14.375146482055406,2
-16.72155945559774,14.823326811817045,2
-16.78654981116076,14.703211191234612,2
-16.853260134234596,15.135122277765495,2
-16.950398974912922,14.2658095846852,2
-16.743351597885326,14.447874404295904,2
-17.052108842339806,14.590678968608161,2
-16.71148299116799,14.697642355019495,2
-16.88575273540815,14.724581830145551,2
-16.92857989278275,14.337340114304927,2
-16.91470849232268,14.30536622907101,2
-16.817353632588052,14.097488214456128,2
-17.455051433695747,14.049877575302245,2
-17.067882745815766,14.301487503012387,2
-16.68771224838063,14.519577139923404,2
-16.26458153250317,15.19500868092782,2
-16.392341070427758,14.587156436696741,2
-16.38150205447142,14.620809640760768,2
-16.588483351861356,14.724942729778583,2
-16.83509364929739,14.251567835613452,2
-16.64946662795206,14.710355467811597,2
-16.883075203779697,14.383753790466521,2
-17.024940109986485,14.18208300025042,2
-17.031628835394578,14.349802909889608,2
-17.106719948969072,14.137707068187416,2
-16.7814309442409,14.38533161119755,2
-16.977484167195286,14.753638447145542,2
-16.504777755692682,14.497023514288719,2
-16.629732363270083,15.04708698708633,2
-16.66715297130398,14.768372280642168,2
-16.6498479258828,14.787890195516525,2
-16.576590155085906,14.757976402652913,2
-16.80219974318929,14.52600902896171,2
-16.7511774513973,14.484797980128727,2
-17.18463849770658,14.259318443258486,2
-16.87069590556977,14.427132054194562,2
-16.825884465495207,14.479593506460674,2
-16.803867926279555,14.640042627647322,2
-16.746283078635972,14.556435992165786,2
-16.824575538559753,14.585548546355147,2
-16.66703168814163,14.59814817940801,2
-16.86886545967141,14.43382374848324,2
-16.780184381088265,14.541441570164416,2
-16.721593550475042,14.547782401995109,2
-16.730752825092623,14.620099888470488,2
-16.63300959892425,14.670829805377108,2
-16.952121842444726,14.7349494148572,2
-16.592335207866128,14.955740634685787,2
-16.760918948616208,14.727279925815024,2
-16.860666778894164,14.676393346152059,2
-16.537667728999793,14.693021252446863,2
-16.752941754038055,14.723363413511725,2
-16.65636072687461,14.715744625102493,2
-16.75220635505684,14.662716380228485,2
-16.645163087569735,14.31724746741298,2
-16.913432828337235,14.61291268636304,2
-16.832380735448254,14.478842464653187,2
-16.631419483123043,15.338622095777792,2
-16.723154934990063,14.489317374032229,2
-16.756936458442098,14.741732835260287,2
-16.481473963358027,14.701585519608086,2
-16.590816798154002,14.870437388908073,2
-16.993113347631326,14.349600122304025,2
-17.05808449452896,14.270851957689212,2
-16.48135415850101,14.823517917754074,2
-16.766070529561016,14.762113214861289,2
-16.517711132186914,14.57963176397021,2
-16.598605182581117,14.373451453640165,2
-16.48312378903073,15.688916530122528,2
-16.568964022467657,14.966473302372012,2
-16.4184539972794,14.966291616537026,2
-17.106522214240904,14.20129087464142,2
-16.84677609326846,14.502577632721948,2
-16.662964971780397,14.871408456820019,2
-16.583486545498058,14.576083274471705,2
-16.450478692161433,14.663812631767952,2
-16.808149649436498,14.689257189925709,2
-16.553796013006416,14.534393331426418,2
-16.65155547434905,14.585809571295453,2
-16.53257634035376,14.865534704100957,2
-16.98332457949514,14.520344874527847,2
-16.660169104756232,14.610680424167546,2
-16.83301945839941,14.740839891823207,2
-17.161779710359983,14.236817190270797,2
-16.857913660801977,14.771207274497684,2
-16.75432122131136,14.405252460762641,2
-16.926845472657465,14.538872251293833,2
-16.86086216054096,14.512481023421516,2
-16.81387185063195,14.558328638836956,2
-16.761726385240593,14.700541466490609,2
-16.850160040221816,14.99726734510911,2
-16.722191054465753,14.738752283821256,2
-16.84631745762462,14.657046834185586,2
-16.607455354300473,14.787249195912352,2
-16.848801431585155,14.491168986881473,2
-16.549839849465247,14.560211847192427,2
-16.72188406041682,14.722553591155334,2
-16.725575552864466,14.548461363043286,2
-16.860885202217105,14.549242478175916,2
-16.75420842540171,14.490785057701887,2
-16.48427320831142,14.802770732710153,2
-17.376224608478342,14.072554843024863,2
-16.66923281498609,14.847111694335311,2
-16.69020415880147,14.570997195270499,2
-16.360222218963422,14.99788490505314,2
-16.727103233982252,14.643438665588546,2
-16.776216702450327,14.571452609064114,2
-16.003156123799357,15.511386920753546,2
-16.741833701048648,14.593673926960804,2
-16.692379479035584,14.59687327242308,2
-16.861173144324262,14.584014742874455,2
-16.868484960829043,14.641180125367619,2
-16.84540526329426,14.807627240656881,2
-16.62358730537341,14.518260718314583,2
-16.532443536387344,14.748333620096487,2
-16.673612553423737,14.411355946056458,2
-16.769888917073413,14.345326653998777,2
-16.45899401696489,14.669140576460016,2
-16.816211088660353,14.52526832142948,2
-16.716047204308836,14.508715074876736,2
-16.85985098571296,14.50778466921268,2
-16.74901821466505,14.860576963615827,2
-16.654777791031503,14.87408387162959,2
-16.993668277161216,14.377118065869935,2
-16.52812500912868,14.722544920730266,2
-16.691545453568832,14.779440291067216,2
-16.805753997111598,14.571112092542204,2
-16.628984463079167,14.549205188450912,2
-16.62972896086146,14.796859009406424,2
-16.625493264508926,14.587347529171284,2
-16.797702200924064,14.550678993899416,2
-16.80130091762658,14.163130747098847,2
-16.338307520691917,14.71317675004825,2
-16.862180600786743,14.558575953049326,2
-16.8489065223798,14.516139001732626,2
-16.503121194979144,14.759563303548825,2
-16.569690797946105,14.80093189342387,2
-16.978532066156998,14.580704639059302,2
-16.42382622811963,14.853293646442161,2
-16.714844191867424,14.7896364912808,2
-16.877829289485078,14.486151697244551,2
-16.651537566735716,14.57482736673699,2
-16.730735395488793,14.507353264051396,2
-16.945183442481344,14.479264389546357,2
-16.88666581853682,14.549909831032652,2
-16.807270130369375,14.590787450004338,2
-16.691730478305313,14.55704947561965,2
-16.841048399023403,14.360855094816172,2
-16.707005599505898,14.59115759245736,2
-17.060874723112065,14.27882472914604,2
-16.896881702954154,14.43495339195,2
-17.215721122622615,13.951916771450321,2
-16.661225671564257,14.808977261014245,2
-16.538160084006545,14.800987137412637,2
-16.55124551733656,14.769000486462899,2
-16.937367109432145,14.296867250886379,2
-16.83379252649102,14.43482187908351,2
-16.582315457162824,14.55227215389436,2
-16.965779561371683,14.608493922323849,2
-16.58063815567266,14.739332355274009,2
-16.95250709739221,14.558650719555533,2
-16.689846248922347,14.88737969055221,2
-16.694677349211037,14.602592079482381,2
-16.658162173915255,14.517270177481388,2
-16.665470044889233,14.870151526972833,2
-16.7106276065734,14.526303034654816,2
-16.59690943955056,14.732799069005404,2
-16.719354055582727,14.581328201522751,2
-16.58753791525202,14.787184133597782,2
-16.69176558615309,14.851228769114739,2
-16.668227028814137,14.396538439911152,2
-16.590325802086305,14.536911867091174,2
-17.047678652334383,14.45983957697772,2
-16.67981687855797,14.641135618604112,2
-16.694766714931966,14.593888410854845,2
-16.66291276220979,14.350295309256829,2
-16.619395528560865,14.930553678636807,2
-16.918149359291117,14.47076817925029,2
-16.748834503027396,14.664906299723619,2
-16.753779992835348,14.405753275863958,2
-16.871663668086267,14.61518665993702,2
-16.96510988450145,14.311282043599475,2
-16.606026839374106,14.462728226658452,2
-16.78001915262137,14.477747832938222,2
-16.22308548037135,14.670450974170127,2
-16.72012862142661,14.586394307460358,2
-16.701885284823405,14.534149039990952,2
-16.65447992712053,14.869633633753871,2
-17.255639843156395,13.322069370001223,2
-16.60095073868665,14.541275604840923,2
-16.748113404325416,14.719833036133863,2
-16.789774578194095,14.577532892900376,2
-16.66059007690049,14.593255710408444,2
-16.711198375538466,14.973743722446434,2
-16.877654334127044,14.606929040239498,2
-16.790977004975158,14.552537112529052,2
-16.99980383294252,14.111146211066993,2
-17.064737986942447,14.186432405102165,2
-17.012665827533166,14.210345258296902,2
-16.613048513668545,14.770063999540332,2
-16.576035219402954,14.827671313430663,2
-16.12732429777463,15.767302198826336,2
-16.754904567925728,14.639552542627419,2
-16.636266691597818,14.78840288211349,2
-16.463674433741858,14.727730592816165,2
-16.687873527510916,14.503862081417102,2
-16.741370424077424,14.530948653711194,2
-16.67679182740477,14.716249219070932,2
-16.833838568928563,14.577354304487738,2
-17.14689351181636,13.64642904346096,2
-16.514155395494896,14.837928414654124,2
-16.65601106665017,14.618377777740877,2
-16.847833188328384,14.718604034796877,2
-16.66779271583079,14.543500288619166,2
-16.800261932981286,14.48805630166696,2
-16.70129684436729,14.79907004480352,2
-16.893794428379305,14.564293889067091,2
-16.813978392376217,14.403875445821996,2
-16.761994388956477,14.430915055651099,2
-16.639988171884838,14.245558824961371,2
-16.300883684757725,14.862996289190463,2
-16.407511539142185,14.581536317424447,2
-16.715083635666844,14.814615393595917,2
-16.785013552791764,14.346797476311972,2
-16.826352642988425,14.489478309766776,2
-16.896718355723127,14.670742005274102,2
-16.70196132591293,14.525550040660107,2
-16.710889255715205,14.55766193325553,2
-16.632871189703522,14.570009115666979,2
-16.624288231210503,14.79490985887342,2
-16.600781332508454,14.698610133731218,2
-16.792609589810503,14.438984639416248,2
-16.607648893712447,14.688648220311302,2
-16.834493698013954,14.697811514283373,2
-16.736242447463578,14.610256746498516,2
-16.853141285034784,14.426170969582257,2
-16.82113736527295,14.410722564628188,2
-16.998763859731746,14.821465180129406,2
-16.63207855838486,14.825038068362844,2
-16.75802641716126,14.671244377516288,2
-16.75977346243019,14.382666580106239,2
-16.652183323566103,14.680633228089054,2
-16.774343762037997,14.487314316055066,2
-18.037878682089634,13.916265393250244,2
-16.593346876482457,14.774661402449485,2
-16.675843527790114,14.507732671349249,2
-16.848903803970018,14.192323339505126,2
-16.7665635972776,14.556991464417354,2
-17.004824595306417,14.53661965431625,2
-16.736157181554166,14.417406395566404,2
-16.660707297752737,14.518787359816423,2
-16.779150998052447,14.654886122832206,2
-17.42985607702573,14.144280089933693,2
-16.70966895410361,14.496171440805453,2
-16.443348750480858,14.488094312482923,2
-16.866991945118436,14.557452978761969,2
-16.806284848311503,14.467816068440516,2
-16.89531004072483,14.613615266879211,2
-16.863120474574185,14.50144471946213,2
-16.64975790499141,14.738748833305005,2
-16.363970517328124,14.687401389326341,2
-16.771666681303717,14.503917836414857,2
-16.565453710587345,14.601642401084618,2
-16.639556651213415,14.910959111441064,2
-16.718446218344543,14.49286409401155,2
-16.91905704385437,14.442482132772032,2
-16.484242286094887,14.644514645887163,2
-16.667499357316558,14.70204691905242,2
-16.550668428659545,14.748055500400273,2
-16.98717179044548,14.4002231723867,2
-16.607496284731,14.773751995361838,2
-16.576515762687958,14.683900303714738,2
-16.891630720498476,14.545390709897589,2
-17.008533212940325,14.483826992327007,2
-16.75045088467249,14.412992052606612,2
-16.724681199111917,14.740472410000683,2
-16.78489348239803,14.776374234723718,2
-15.94905167483477,15.755327610275696,2
-16.60548110870386,14.072386634199177,2
-16.86958613997981,14.656376583308013,2
-16.99057515347089,14.398471336326155,2
-16.83203122460346,14.645349522516394,2
-16.750234270223974,14.31969075966524,2
-16.45211920317381,14.551927056480368,2
-16.80909701776186,14.761413859482582,2
-17.132182502084856,14.545673116017984,2
-16.771640917018495,14.78243325408248,2
-16.73804772576069,14.238098403240642,2
-16.520146637732115,15.087929215846376,2
-16.734142028928094,14.401601345089924,2
-16.950248465986498,14.259655624470783,2
-16.834620322590354,14.636287478131957,2
-16.586407652825937,14.72246890519549,2
-16.561800316297255,14.986211650033903,2
-16.81001013298226,14.634092112459019,2
-16.83624609402317,14.406762259619162,2
-16.835672863115256,14.611952864468668,2
-16.661501814075976,14.461063583475138,2
-16.231469790780473,14.500809168773843,2
-16.678199911094694,14.46547854670811,2
